,Year,Subregion,City,Total activities,non-urgent activity,technical assistance,preventive device,dangerous leaks,urban fire,vegetation fire,mobility,practicesal,rescues,simulacrum,technical support
11505,2021,Baix Ebre,Tortosa,120.0,71.0,5.0,7.0,68.0,60.0,75.0,197.0,106.0,,,709.0
11506,2021,Baix Ebre,Xerta,1.0,,,,3.0,,1.0,,3.0,,,8.0
11507,2021,Baix Empordà,Albons,10.0,1.0,,,2.0,2.0,2.0,1.0,5.0,,,23.0
11508,2021,Baix Empordà,Begur,25.0,8.0,,1.0,14.0,8.0,13.0,4.0,8.0,,,81.0
11509,2021,Baix Empordà,Bellcaire d'Empordà,11.0,,,,3.0,2.0,12.0,19.0,2.0,,,49.0
11510,2021,Baix Empordà,"Bisbal d'Empordà, La",31.0,14.0,2.0,3.0,33.0,5.0,12.0,2.0,16.0,,,118.0
11511,2021,Baix Empordà,Calonge,126.0,26.0,,1.0,46.0,21.0,42.0,15.0,39.0,,,316.0
11512,2021,Baix Empordà,Castell-Platja d'Aro,87.0,38.0,,4.0,46.0,13.0,38.0,44.0,46.0,,,316.0
11513,2021,Baix Empordà,Colomers,1.0,,,,2.0,1.0,1.0,,1.0,,,6.0
11514,2021,Baix Empordà,Corçà,4.0,3.0,,,3.0,,12.0,,3.0,,,25.0
11515,2021,Baix Empordà,"Cruïlles, Monells i Sant Sadurní de l'Heura",26.0,1.0,,1.0,7.0,3.0,12.0,2.0,6.0,,,58.0
11516,2021,Baix Empordà,Foixà,2.0,,,,2.0,,2.0,2.0,,,,8.0
11517,2021,Baix Empordà,Fontanilles,,,,,1.0,,,,1.0,,,2.0
11518,2021,Baix Empordà,Forallac,7.0,3.0,,,7.0,3.0,13.0,,4.0,,,37.0
11519,2021,Baix Empordà,Garrigoles,1.0,,,,,1.0,,,,,,2.0
11520,2021,Baix Empordà,Gualta,1.0,1.0,,,1.0,1.0,11.0,1.0,1.0,,,17.0
11521,2021,Baix Empordà,Jafre,3.0,,,,2.0,,3.0,,2.0,,,10.0
11522,2021,Baix Empordà,Mont-ras,,4.0,,,4.0,2.0,8.0,,6.0,,,24.0
11523,2021,Baix Empordà,Palafrugell,75.0,32.0,2.0,3.0,60.0,14.0,55.0,83.0,63.0,,1.0,388.0
11524,2021,Baix Empordà,Palamós,70.0,37.0,1.0,4.0,42.0,16.0,29.0,7.0,48.0,,,254.0
11525,2021,Baix Empordà,Palau-sator,1.0,,,,2.0,,2.0,,1.0,,,6.0
11526,2021,Baix Empordà,Pals,15.0,3.0,,2.0,12.0,1.0,15.0,2.0,3.0,,,53.0
11527,2021,Baix Empordà,Parlavà,,1.0,,,,1.0,4.0,,,,,6.0
11528,2021,Baix Empordà,"Pera, La",42.0,2.0,3.0,,1.0,1.0,7.0,13.0,3.0,,,72.0
11529,2021,Baix Empordà,Regencós,4.0,1.0,,,4.0,,3.0,4.0,,,,16.0
11530,2021,Baix Empordà,Rupià,,2.0,,,2.0,,3.0,,,,,7.0
11531,2021,Baix Empordà,Sant Feliu de Guíxols,44.0,48.0,,4.0,70.0,9.0,42.0,64.0,56.0,,,337.0
11532,2021,Baix Empordà,Santa Cristina d'Aro,27.0,5.0,1.0,1.0,17.0,13.0,28.0,4.0,19.0,,,115.0
11533,2021,Baix Empordà,Serra de Daró,1.0,1.0,,,,1.0,5.0,,,,,8.0
11534,2021,Baix Empordà,"Tallada d'Empordà, La",6.0,,,,3.0,1.0,3.0,,1.0,,,14.0
11535,2021,Baix Empordà,Torrent,2.0,,,,,2.0,5.0,,,,,9.0
11536,2021,Baix Empordà,Torroella de Montgrí,184.0,28.0,3.0,1.0,42.0,27.0,34.0,38.0,47.0,,,404.0
11537,2021,Baix Empordà,Ullà,4.0,1.0,,1.0,2.0,2.0,7.0,,2.0,,,19.0
11538,2021,Baix Empordà,Ullastret,,,,,,4.0,,,,,,4.0
11539,2021,Baix Empordà,Ultramort,,,,,1.0,,1.0,,,,,2.0
11540,2021,Baix Empordà,Vall-llobrega,6.0,3.0,,,6.0,,3.0,,4.0,,,22.0
11541,2021,Baix Empordà,Verges,4.0,1.0,,2.0,3.0,1.0,5.0,1.0,2.0,,,19.0
11542,2021,Baix Empordà,Vilopriu,2.0,2.0,,,,1.0,2.0,,,,,7.0
11543,2021,Baix Llobregat,Abrera,2.0,17.0,,3.0,16.0,8.0,27.0,,24.0,,,97.0
11544,2021,Baix Llobregat,Begues,20.0,30.0,1.0,3.0,21.0,3.0,20.0,25.0,19.0,,,142.0
11545,2021,Baix Llobregat,Castelldefels,2.0,92.0,1.0,23.0,117.0,23.0,41.0,1.0,107.0,,1.0,408.0
11546,2021,Baix Llobregat,Castellví de Rosanes,8.0,3.0,,1.0,7.0,8.0,9.0,2.0,4.0,,,42.0
11547,2021,Baix Llobregat,Cervelló,1.0,11.0,,2.0,17.0,4.0,15.0,,6.0,,,56.0
11548,2021,Baix Llobregat,Collbató,17.0,12.0,4.0,2.0,13.0,8.0,13.0,8.0,35.0,,,112.0
11549,2021,Baix Llobregat,Corbera de Llobregat,1.0,17.0,,2.0,25.0,7.0,6.0,,17.0,,,75.0
11550,2021,Baix Llobregat,Cornellà de Llobregat,111.0,113.0,6.0,27.0,146.0,37.0,61.0,47.0,181.0,1.0,,730.0
11551,2021,Baix Llobregat,Esparreguera,1.0,28.0,3.0,10.0,44.0,18.0,25.0,1.0,35.0,,,165.0
11552,2021,Baix Llobregat,Esplugues de Llobregat,4.0,37.0,,9.0,75.0,11.0,26.0,,69.0,,,231.0
11553,2021,Baix Llobregat,Gavà,128.0,78.0,,24.0,89.0,47.0,38.0,60.0,97.0,4.0,,565.0
11554,2021,Baix Llobregat,Martorell,190.0,59.0,1.0,7.0,43.0,31.0,50.0,50.0,50.0,1.0,,482.0
11555,2021,Baix Llobregat,Molins de Rei,4.0,29.0,3.0,3.0,29.0,13.0,24.0,,42.0,,,147.0
11556,2021,Baix Llobregat,Olesa de Montserrat,2.0,36.0,2.0,6.0,48.0,18.0,11.0,2.0,45.0,,1.0,171.0
11557,2021,Baix Llobregat,Pallejà,1.0,8.0,,1.0,35.0,15.0,10.0,,10.0,,,80.0
11558,2021,Baix Llobregat,"Palma de Cervelló, La",,5.0,,,1.0,2.0,8.0,,2.0,,,18.0
11559,2021,Baix Llobregat,"Papiol, El",3.0,4.0,,,8.0,7.0,28.0,,7.0,,,57.0
11560,2021,Baix Llobregat,"Prat de Llobregat, El",210.0,97.0,1.0,30.0,177.0,48.0,81.0,18.0,148.0,3.0,,813.0
11561,2021,Baix Llobregat,Sant Andreu de la Barca,4.0,16.0,,6.0,43.0,3.0,7.0,,46.0,,,125.0
11562,2021,Baix Llobregat,Sant Boi de Llobregat,199.0,112.0,1.0,20.0,134.0,74.0,75.0,61.0,130.0,3.0,2.0,811.0
11563,2021,Baix Llobregat,Sant Climent de Llobregat,44.0,13.0,5.0,,12.0,7.0,6.0,7.0,28.0,,,122.0
11564,2021,Baix Llobregat,Sant Esteve Sesrovires,2.0,2.0,,2.0,18.0,10.0,21.0,,8.0,,,63.0
11565,2021,Baix Llobregat,Sant Feliu de Llobregat,334.0,36.0,6.0,12.0,54.0,13.0,27.0,47.0,110.0,,,639.0
11566,2021,Baix Llobregat,Sant Joan Despí,,26.0,,6.0,43.0,13.0,37.0,,41.0,,,166.0
11567,2021,Baix Llobregat,Sant Just Desvern,,21.0,1.0,6.0,21.0,6.0,10.0,,20.0,,,85.0
11568,2021,Baix Llobregat,Sant Vicenç dels Horts,60.0,42.0,2.0,7.0,48.0,34.0,27.0,49.0,45.0,,,314.0
11569,2021,Baix Llobregat,Santa Coloma de Cervelló,1.0,4.0,,1.0,10.0,7.0,9.0,,10.0,,,42.0
11570,2021,Baix Llobregat,Torrelles de Llobregat,1.0,5.0,,1.0,8.0,2.0,2.0,,9.0,,,28.0
11571,2021,Baix Llobregat,Vallirana,2.0,10.0,1.0,4.0,17.0,13.0,9.0,,22.0,,,78.0
11572,2021,Baix Llobregat,Viladecans,1.0,78.0,1.0,16.0,130.0,34.0,49.0,,96.0,,,405.0
11573,2021,Baix Penedès,Albinyana,1.0,2.0,,,12.0,11.0,10.0,,4.0,,,40.0
11574,2021,Baix Penedès,"Arboç, L'",,7.0,,3.0,14.0,10.0,15.0,,4.0,,,53.0
11575,2021,Baix Penedès,Banyeres del Penedès,5.0,4.0,,2.0,7.0,3.0,13.0,,5.0,,,39.0
11576,2021,Baix Penedès,Bellvei,2.0,4.0,,,4.0,5.0,11.0,,5.0,,,31.0
11577,2021,Baix Penedès,"Bisbal del Penedès, La",3.0,2.0,,,17.0,11.0,25.0,3.0,7.0,,,68.0
11578,2021,Baix Penedès,Bonastre,24.0,1.0,3.0,,1.0,3.0,,,4.0,,,36.0
11579,2021,Baix Penedès,Calafell,1.0,34.0,,12.0,78.0,30.0,42.0,,72.0,,,269.0
11580,2021,Baix Penedès,Cunit,,12.0,,5.0,33.0,13.0,10.0,,23.0,,,96.0
11581,2021,Baix Penedès,Llorenç del Penedès,,6.0,,1.0,8.0,10.0,4.0,,2.0,,,31.0
11582,2021,Baix Penedès,Masllorenç,,,,,2.0,,,,,,,2.0
11583,2021,Baix Penedès,"Montmell, El",8.0,,,,6.0,3.0,3.0,,4.0,,,24.0
11584,2021,Baix Penedès,Sant Jaume dels Domenys,18.0,3.0,2.0,,5.0,2.0,12.0,7.0,7.0,,,56.0
11585,2021,Baix Penedès,Santa Oliva,1.0,5.0,,,9.0,8.0,6.0,,12.0,,,41.0
11586,2021,Baix Penedès,"Vendrell, El",48.0,81.0,2.0,12.0,144.0,44.0,82.0,111.0,124.0,2.0,2.0,652.0
11587,2021,Barcelonès,Badalona,31.0,309.0,1.0,35.0,438.0,39.0,116.0,45.0,340.0,,,1354.0
11588,2021,Barcelonès,Barcelona,13.0,1.0,4.0,,3.0,5.0,4.0,40.0,2.0,1.0,,73.0
11589,2021,Barcelonès,"Hospitalet de Llobregat, L'",90.0,484.0,4.0,75.0,596.0,60.0,101.0,55.0,678.0,3.0,,2146.0
11590,2021,Barcelonès,Sant Adrià de Besòs,2.0,35.0,1.0,9.0,127.0,30.0,33.0,13.0,69.0,,,319.0
11591,2021,Barcelonès,Santa Coloma de Gramenet,25.0,123.0,,34.0,168.0,14.0,53.0,15.0,182.0,,,614.0
11592,2021,Berguedà,Avià,8.0,1.0,,,3.0,1.0,4.0,2.0,2.0,,,21.0
11593,2021,Berguedà,Bagà,21.0,3.0,,,12.0,2.0,3.0,4.0,8.0,,,53.0
11594,2021,Berguedà,Berga,50.0,46.0,3.0,4.0,24.0,8.0,36.0,68.0,74.0,,2.0,315.0
11595,2021,Berguedà,Borredà,,5.0,,,1.0,,2.0,,2.0,,,10.0
11596,2021,Berguedà,Capolat,2.0,,,,,,2.0,,1.0,,,5.0
11597,2021,Berguedà,Casserres,2.0,,1.0,1.0,2.0,1.0,5.0,,1.0,,,13.0
11598,2021,Berguedà,Castell de l'Areny,,,,,,1.0,,,4.0,,,5.0
11599,2021,Berguedà,Castellar de n'Hug,2.0,,,,1.0,,3.0,,4.0,,,10.0
11600,2021,Berguedà,Castellar del Riu,,,,,,2.0,,,12.0,,,14.0
11601,2021,Berguedà,Cercs,1.0,,,,2.0,,16.0,,7.0,,,26.0
11602,2021,Berguedà,"Espunyola, L'",,,,,1.0,,2.0,5.0,,,,8.0
11603,2021,Berguedà,Fígols,1.0,,,,,,1.0,,7.0,,,9.0
11604,2021,Berguedà,Gironella,10.0,9.0,1.0,1.0,14.0,3.0,6.0,51.0,12.0,,1.0,108.0
11605,2021,Berguedà,Gisclareny,,,,,,,,,3.0,,,3.0
11606,2021,Berguedà,Gósol,1.0,1.0,,,,,2.0,,14.0,,,18.0
11607,2021,Berguedà,Guardiola de Berguedà,36.0,7.0,3.0,,7.0,,8.0,90.0,13.0,2.0,,166.0
11608,2021,Berguedà,Montclar,2.0,,,,,1.0,,,,,,3.0
11609,2021,Berguedà,Montmajor,8.0,2.0,,,1.0,1.0,1.0,,1.0,,,14.0
11610,2021,Berguedà,"Nou de Berguedà, La",2.0,,,,2.0,,,1.0,1.0,,,6.0
11611,2021,Berguedà,Olvan,1.0,2.0,,,2.0,,4.0,,2.0,,,11.0
11612,2021,Berguedà,"Pobla de Lillet, La",5.0,1.0,,,,3.0,2.0,1.0,7.0,,,19.0
11613,2021,Berguedà,Puig-reig,9.0,19.0,2.0,,11.0,2.0,8.0,8.0,15.0,,,74.0
11614,2021,Berguedà,"Quar, La",1.0,,,,1.0,,,,,,,2.0
11615,2021,Berguedà,Sagàs,1.0,1.0,,,,,3.0,,,,,5.0
11616,2021,Berguedà,Saldes,4.0,1.0,1.0,,2.0,,,13.0,7.0,,,28.0
11617,2021,Berguedà,Sant Jaume de Frontanyà,1.0,2.0,,,,,,,1.0,,,4.0
11618,2021,Berguedà,Sant Julià de Cerdanyola,,2.0,,,,1.0,1.0,,,,,4.0
11619,2021,Berguedà,Santa Maria de Merlès,4.0,5.0,,,1.0,,3.0,2.0,1.0,,,16.0
11620,2021,Berguedà,Vallcebre,,,,,1.0,,1.0,2.0,5.0,,,9.0
11621,2021,Berguedà,Vilada,,1.0,,,,1.0,3.0,2.0,4.0,,,11.0
11622,2021,Berguedà,Viver i Serrateix,9.0,,,,,1.0,,,,,,10.0
11623,2021,Cerdanya,Alp,4.0,13.0,6.0,,11.0,1.0,7.0,22.0,15.0,,,79.0
11624,2021,Cerdanya,Bellver de Cerdanya,7.0,8.0,2.0,,13.0,7.0,8.0,3.0,14.0,,,62.0
11625,2021,Cerdanya,Bolvir,,1.0,,,1.0,1.0,4.0,,2.0,,,9.0
11626,2021,Cerdanya,Das,,,,,1.0,2.0,2.0,,1.0,,,6.0
11627,2021,Cerdanya,Fontanals de Cerdanya,,2.0,,,4.0,4.0,5.0,,2.0,,,17.0
11628,2021,Cerdanya,Ger,,,1.0,,3.0,3.0,2.0,,2.0,,,11.0
11629,2021,Cerdanya,Guils de Cerdanya,,3.0,,,7.0,2.0,3.0,,3.0,,,18.0
11630,2021,Cerdanya,Isòvol,,1.0,,,5.0,3.0,3.0,,3.0,,,15.0
11631,2021,Cerdanya,Lles de Cerdanya,1.0,1.0,,,,8.0,4.0,7.0,4.0,,,25.0
11632,2021,Cerdanya,Llívia,,2.0,,1.0,6.0,5.0,2.0,4.0,2.0,,,22.0
11633,2021,Cerdanya,Meranges,,,,,1.0,,,,10.0,,,11.0
11634,2021,Cerdanya,Montellà i Martinet,2.0,1.0,,,1.0,2.0,,5.0,11.0,,,22.0
11635,2021,Cerdanya,Prats i Sansor,,,1.0,,,,2.0,,,,,3.0
11636,2021,Cerdanya,Prullans,,,,,3.0,2.0,,,,,,5.0
11637,2021,Cerdanya,Puigcerdà,3.0,55.0,5.0,3.0,29.0,11.0,9.0,4.0,28.0,,,147.0
11638,2021,Cerdanya,Riu de Cerdanya,,2.0,,,,,,,2.0,,,4.0
11639,2021,Cerdanya,Urús,1.0,,3.0,,1.0,,3.0,1.0,2.0,,,11.0
11640,2021,Conca de Barberà,Barberà de la Conca,2.0,1.0,,,5.0,5.0,5.0,,,,,18.0
11641,2021,Conca de Barberà,Blancafort,,1.0,,,3.0,4.0,1.0,,2.0,,,11.0
11642,2021,Conca de Barberà,Conesa,1.0,2.0,,,2.0,,,,2.0,,,7.0
11643,2021,Conca de Barberà,"Espluga de Francolí, L'",12.0,1.0,,,3.0,13.0,10.0,2.0,7.0,,1.0,49.0
11644,2021,Conca de Barberà,Llorac,3.0,,,,,,1.0,,,,,4.0
11645,2021,Conca de Barberà,Montblanc,301.0,9.0,11.0,1.0,22.0,29.0,35.0,125.0,20.0,1.0,2.0,556.0
11646,2021,Conca de Barberà,Passanant i Belltall,1.0,1.0,,,2.0,3.0,2.0,,,,,9.0
11647,2021,Conca de Barberà,"Piles, Les",,,,,,,2.0,,1.0,,,3.0
11648,2021,Conca de Barberà,Pira,2.0,1.0,,,,2.0,6.0,,1.0,,,12.0
11649,2021,Conca de Barberà,Pontils,3.0,,,,,,,,2.0,,,5.0
11650,2021,Conca de Barberà,Rocafort de Queralt,,1.0,,,1.0,1.0,1.0,,1.0,,,5.0
11651,2021,Conca de Barberà,Santa Coloma de Queralt,14.0,6.0,8.0,1.0,1.0,4.0,7.0,2.0,10.0,,,53.0
11652,2021,Conca de Barberà,Sarral,21.0,3.0,3.0,2.0,4.0,6.0,15.0,8.0,2.0,,1.0,65.0
11653,2021,Conca de Barberà,Savallà del Comtat,,1.0,,,,,,,,,,1.0
11654,2021,Conca de Barberà,Senan,5.0,,,,,6.0,3.0,,,,,14.0
11655,2021,Conca de Barberà,Solivella,3.0,,,,2.0,,2.0,,,,,7.0
11656,2021,Conca de Barberà,Vallclara,1.0,,,,,1.0,,,,,,2.0
11657,2021,Conca de Barberà,Vallfogona de Riucorb,,1.0,,,1.0,,,,2.0,,1.0,5.0
11658,2021,Conca de Barberà,Vilanova de Prades,4.0,,,,1.0,,,,2.0,,,7.0
11659,2021,Conca de Barberà,Vilaverd,3.0,4.0,,,2.0,1.0,11.0,,3.0,,,24.0
11660,2021,Conca de Barberà,Vimbodí i Poblet,3.0,2.0,,,8.0,6.0,2.0,1.0,6.0,,,28.0
11661,2021,Garraf,Canyelles,,4.0,,,13.0,7.0,7.0,,5.0,,,36.0
11662,2021,Garraf,Cubelles,,13.0,,3.0,46.0,4.0,14.0,,37.0,,,117.0
11663,2021,Garraf,Olivella,5.0,10.0,,2.0,9.0,2.0,5.0,,9.0,,,42.0
11664,2021,Garraf,Sant Pere de Ribes,,34.0,,6.0,52.0,19.0,28.0,,55.0,,,194.0
11665,2021,Garraf,Sitges,13.0,56.0,7.0,9.0,67.0,27.0,52.0,17.0,82.0,,1.0,331.0
11666,2021,Garraf,Vilanova i la Geltrú,98.0,98.0,1.0,17.0,267.0,56.0,51.0,62.0,192.0,1.0,1.0,844.0
11667,2021,Garrigues,"Albagés, L'",1.0,,,,,5.0,1.0,,1.0,,,8.0
11668,2021,Garrigues,"Albi, L'",2.0,,,,4.0,8.0,3.0,,1.0,,,18.0
11669,2021,Garrigues,Arbeca,1.0,1.0,2.0,,8.0,11.0,2.0,,3.0,,,28.0
11670,2021,Garrigues,Bellaguarda,1.0,1.0,,,1.0,,1.0,,,,,4.0
11671,2021,Garrigues,"Borges Blanques, Les",54.0,10.0,2.0,1.0,19.0,35.0,22.0,25.0,18.0,2.0,1.0,189.0
11672,2021,Garrigues,Bovera,,,,,,1.0,,,,,,1.0
11673,2021,Garrigues,Castelldans,2.0,1.0,,,1.0,6.0,3.0,,,,,13.0
11674,2021,Garrigues,Cervià de les Garrigues,2.0,1.0,,,2.0,6.0,,,2.0,,,13.0
11675,2021,Garrigues,"Cogul, El",,,,,,,,,1.0,,,1.0
11676,2021,Garrigues,"Espluga Calba, L'",2.0,,,,1.0,,1.0,,,,,4.0
11677,2021,Garrigues,"Floresta, La",,,1.0,,,,,,1.0,,,2.0
11678,2021,Garrigues,Fulleda,,,,,,2.0,,,,,,2.0
11679,2021,Garrigues,"Granadella, La",35.0,11.0,3.0,,,8.0,6.0,20.0,10.0,,,93.0
11680,2021,Garrigues,Granyena de les Garrigues,,,,,1.0,1.0,,,,,,2.0
11681,2021,Garrigues,Juncosa,2.0,,,,1.0,2.0,,,,,,5.0
11682,2021,Garrigues,Juneda,,2.0,1.0,,4.0,18.0,7.0,1.0,12.0,,,45.0
11683,2021,Garrigues,"Omellons, Els",,,,,,,,,2.0,,,2.0
11684,2021,Garrigues,"Pobla de Cérvoles, La",,1.0,,,,2.0,1.0,,,,,4.0
11685,2021,Garrigues,Puiggròs,1.0,,,,1.0,6.0,6.0,,1.0,,,15.0
11686,2021,Garrigues,"Soleràs, El",1.0,,,,,2.0,1.0,,,,,4.0
11687,2021,Garrigues,Tarrés,,,,,,,2.0,,1.0,,,3.0
11688,2021,Garrigues,"Torms, Els",,,,,,3.0,,,,,,3.0
11689,2021,Garrigues,"Vilosell, El",3.0,,,,1.0,,,,1.0,,,5.0
11690,2021,Garrigues,Vinaixa,,,,,1.0,3.0,2.0,,,,,6.0
11691,2021,Garrotxa,Argelaguer,1.0,1.0,,,4.0,,3.0,,,,,9.0
11692,2021,Garrotxa,Besalú,16.0,1.0,,,6.0,1.0,8.0,,5.0,,,37.0
11693,2021,Garrotxa,Beuda,6.0,,,,1.0,,3.0,3.0,2.0,,,15.0
11694,2021,Garrotxa,Castellfollit de la Roca,1.0,1.0,,,,1.0,1.0,1.0,5.0,,,10.0
11695,2021,Garrotxa,Maià de Montcal,6.0,1.0,,,,1.0,2.0,,1.0,,,11.0
11696,2021,Garrotxa,Mieres,,,,,1.0,,3.0,,,,,4.0
11697,2021,Garrotxa,Montagut i Oix,9.0,2.0,1.0,,2.0,1.0,1.0,,8.0,,,24.0
11698,2021,Garrotxa,Olot,94.0,51.0,14.0,8.0,79.0,9.0,56.0,78.0,79.0,,6.0,474.0
11699,2021,Garrotxa,"Planes d'Hostoles, Les",17.0,4.0,,,5.0,2.0,7.0,3.0,6.0,,,44.0
11700,2021,Garrotxa,"Preses, Les",6.0,1.0,,,2.0,4.0,6.0,6.0,1.0,,,26.0
11701,2021,Garrotxa,Riudaura,1.0,3.0,,,4.0,,1.0,1.0,,,,10.0
11702,2021,Garrotxa,Sales de Llierca,11.0,2.0,,,,,,2.0,1.0,,1.0,17.0
11703,2021,Garrotxa,Sant Aniol de Finestres,3.0,1.0,,,1.0,,3.0,,3.0,,,11.0
11704,2021,Garrotxa,Sant Feliu de Pallerols,11.0,2.0,,,,,9.0,,2.0,,,24.0
11705,2021,Garrotxa,Sant Ferriol,,1.0,,,,1.0,3.0,,,,,5.0
11706,2021,Garrotxa,Sant Jaume de Llierca,1.0,1.0,,,1.0,,2.0,5.0,,,,10.0
11707,2021,Garrotxa,Sant Joan les Fonts,11.0,4.0,,,6.0,,7.0,2.0,23.0,,,53.0
11708,2021,Garrotxa,Santa Pau,4.0,,1.0,,5.0,,5.0,,7.0,,,22.0
11709,2021,Garrotxa,Tortellà,2.0,,,,4.0,,1.0,,,,,7.0
11710,2021,Garrotxa,"Vall de Bianya, La",1.0,2.0,1.0,,6.0,1.0,9.0,,7.0,,,27.0
11711,2021,Garrotxa,"Vall d'en Bas, La",9.0,3.0,,,12.0,2.0,18.0,,21.0,,,65.0
11712,2021,Gironès,Aiguaviva,2.0,1.0,,,9.0,2.0,12.0,,2.0,,,28.0
11713,2021,Gironès,Bescanó,10.0,5.0,,,7.0,3.0,20.0,1.0,4.0,,,50.0
11714,2021,Gironès,Bordils,2.0,2.0,,,4.0,1.0,6.0,,6.0,,,21.0
11715,2021,Gironès,Campllong,2.0,,,1.0,2.0,,4.0,1.0,,,,10.0
11716,2021,Gironès,Canet d'Adri,9.0,,,,3.0,,1.0,,5.0,,,18.0
11717,2021,Gironès,Cassà de la Selva,127.0,10.0,3.0,7.0,43.0,8.0,21.0,48.0,22.0,,,289.0
11718,2021,Gironès,Celrà,4.0,2.0,,,7.0,5.0,16.0,,6.0,,,40.0
11719,2021,Gironès,Cervià de Ter,3.0,1.0,,,5.0,3.0,5.0,,2.0,,,19.0
11720,2021,Gironès,Flaçà,2.0,1.0,,,5.0,1.0,7.0,2.0,2.0,,,20.0
11721,2021,Gironès,Fornells de la Selva,3.0,2.0,,,7.0,2.0,13.0,1.0,5.0,,,33.0
11722,2021,Gironès,Girona,134.0,184.0,16.0,25.0,264.0,42.0,160.0,99.0,292.0,,10.0,1226.0
11723,2021,Gironès,Juià,1.0,,,,1.0,1.0,,,,,,3.0
11724,2021,Gironès,Llagostera,43.0,11.0,,1.0,21.0,14.0,27.0,10.0,8.0,,,135.0
11725,2021,Gironès,Llambilles,5.0,3.0,,,5.0,3.0,9.0,2.0,3.0,,,30.0
11726,2021,Gironès,Madremanya,5.0,,,,3.0,1.0,2.0,,1.0,,,12.0
11727,2021,Gironès,Medinyà,1.0,1.0,,,,,1.0,1.0,,,,4.0
11728,2021,Gironès,Quart,16.0,2.0,,,8.0,4.0,20.0,1.0,3.0,,,54.0
11729,2021,Gironès,Salt,5.0,25.0,,5.0,110.0,22.0,28.0,2.0,84.0,,,281.0
11730,2021,Gironès,Sant Andreu Salou,3.0,,,,1.0,1.0,2.0,,,,,7.0
11731,2021,Gironès,Sant Gregori,12.0,2.0,,,15.0,6.0,32.0,1.0,10.0,,,78.0
11732,2021,Gironès,Sant Joan de Mollet,1.0,1.0,,,1.0,,4.0,,1.0,,,8.0
11733,2021,Gironès,Sant Jordi Desvalls,1.0,2.0,,,1.0,1.0,2.0,1.0,3.0,,,11.0
11734,2021,Gironès,Sant Julià de Ramis,,5.0,,3.0,11.0,3.0,26.0,4.0,6.0,,,58.0
11735,2021,Gironès,Sant Martí de Llémena,10.0,2.0,,,2.0,,12.0,,6.0,,,32.0
11736,2021,Gironès,Sant Martí Vell,4.0,2.0,,,1.0,1.0,3.0,,3.0,,,14.0
11737,2021,Gironès,Sarrià de Ter,6.0,4.0,,,9.0,3.0,15.0,,7.0,,,44.0
11738,2021,Gironès,Vilablareix,2.0,5.0,,1.0,10.0,9.0,7.0,1.0,2.0,,,37.0
11739,2021,Gironès,Viladasens,,2.0,,,2.0,1.0,2.0,,1.0,,,8.0
11740,2021,Maresme,Alella,3.0,4.0,,1.0,11.0,5.0,11.0,,7.0,,,42.0
11741,2021,Maresme,Arenys de Mar,7.0,38.0,3.0,6.0,21.0,9.0,37.0,12.0,53.0,,,186.0
11742,2021,Maresme,Arenys de Munt,1.0,9.0,,1.0,20.0,4.0,7.0,1.0,7.0,,,50.0
11743,2021,Maresme,Argentona,6.0,24.0,,,21.0,15.0,35.0,1.0,16.0,,,118.0
11744,2021,Maresme,Cabrera de Mar,4.0,4.0,,1.0,15.0,3.0,10.0,,7.0,,,44.0
11745,2021,Maresme,Cabrils,,2.0,,,19.0,6.0,5.0,,3.0,,,35.0
11746,2021,Maresme,Caldes d'Estrac,,2.0,,1.0,8.0,1.0,4.0,,3.0,,,19.0
11747,2021,Maresme,Calella,4.0,23.0,,6.0,41.0,11.0,12.0,,39.0,,,136.0
11748,2021,Maresme,Canet de Mar,3.0,13.0,2.0,2.0,20.0,8.0,4.0,,17.0,,,69.0
11749,2021,Maresme,Dosrius,6.0,5.0,2.0,,14.0,4.0,4.0,9.0,11.0,,12.0,67.0
11750,2021,Maresme,Malgrat de Mar,33.0,30.0,5.0,6.0,56.0,19.0,14.0,14.0,41.0,,,218.0
11751,2021,Maresme,"Masnou, El",,26.0,,2.0,36.0,7.0,8.0,,30.0,,,109.0
11752,2021,Maresme,Mataró,39.0,192.0,,40.0,288.0,70.0,97.0,117.0,245.0,1.0,1.0,1090.0
11753,2021,Maresme,Montgat,1.0,10.0,,2.0,17.0,6.0,4.0,,15.0,,,55.0
11754,2021,Maresme,Òrrius,4.0,2.0,,,1.0,1.0,1.0,,2.0,,,11.0
11755,2021,Maresme,Palafolls,6.0,5.0,1.0,1.0,30.0,15.0,16.0,,14.0,,,88.0
11756,2021,Maresme,Pineda de Mar,45.0,43.0,1.0,6.0,73.0,8.0,35.0,53.0,82.0,,1.0,347.0
11757,2021,Maresme,Premià de Dalt,1.0,5.0,,6.0,19.0,4.0,3.0,,12.0,,,50.0
11758,2021,Maresme,Premià de Mar,3.0,12.0,,4.0,29.0,2.0,9.0,,37.0,1.0,,97.0
11759,2021,Maresme,Sant Andreu de Llavaneres,,10.0,,1.0,22.0,3.0,6.0,1.0,18.0,,,61.0
11760,2021,Maresme,Sant Cebrià de Vallalta,15.0,5.0,,,4.0,2.0,5.0,,10.0,,,41.0
11761,2021,Maresme,Sant Iscle de Vallalta,3.0,3.0,,,5.0,,5.0,,5.0,,,21.0
11762,2021,Maresme,Sant Pol de Mar,6.0,8.0,,,24.0,11.0,9.0,,7.0,,,65.0
