,DATE OF FIRE,SUBREGION ID,SUBREGION,CITY ID,CITY,HA WOODED,HA NOT WOODED,HA NO FOREST,HA FOREST
3959,24/08/2017,8,Baix Camp,430923,Mont-roig del Camp,0.0,0.03,0.0,0.03
3960,24/08/2017,37,Terra Alta,430419,Caseres,0.23,0.0,0.0,0.23
3961,24/08/2017,9,Baix Ebre,431331,Roquetes,0.0,0.31,0.0,0.31
3962,24/08/2017,30,Ribera d'Ebre,430607,Flix,0.0,0.2,0.0,0.2
3963,26/08/2017,33,Segrià,259123,Gimenells i el Pla de la Font,0.0,0.0,0.0,0.0
3964,26/08/2017,16,Conca de Barberà,430542,"Espluga de Francolí, l'",0.1,0.8,0.0,0.9
3965,26/08/2017,16,Conca de Barberà,431726,Vilaverd,0.0,0.7,0.0,0.7
3966,27/08/2017,41,Vallès Oriental,82763,Tagamanent,0.0,0.0,0.0,0.0
3967,27/08/2017,21,Maresme,81108,Malgrat de Mar,0.0,0.01,0.0,0.01
3968,27/08/2017,19,Garrotxa,171143,Olot,0.0,0.27,0.0,0.27
3969,27/08/2017,8,Baix Camp,431188,Pratdip,0.0,0.02,0.0,0.02
3970,28/08/2017,6,Anoia,81764,Pujalt,1.64,0.25,4.28,1.89
3971,28/08/2017,18,Garrigues,252555,Vinaixa,7.58,6.6,19.55,14.18
3972,29/08/2017,41,Vallès Oriental,82346,Sant Pere de Vilamajor,2.83,0.66,0.79,3.49
3973,29/08/2017,19,Garrotxa,171143,Olot,0.0,0.01,0.0,0.01
3974,30/08/2017,17,Garraf,80749,Cubelles,0.02,0.0,0.0,0.02
3975,30/08/2017,12,Baix Penedès,430379,Calafell,0.02,0.0,0.0,0.02
3976,31/08/2017,3,Alt Penedès,80581,Castellet i la Gornal,0.0,0.0,0.0,0.0
3977,31/08/2017,9,Baix Ebre,430136,"Ametlla de Mar, l'",0.0,0.01,0.0,0.01
3978,01/09/2017,16,Conca de Barberà,430542,"Espluga de Francolí, l'",1.02,0.32,1.72,1.34
3979,02/09/2017,22,Montsià,430141,Amposta,0.0,0.6,0.0,0.6
3980,03/09/2017,6,Anoia,81192,Masquefa,0.0,0.01,0.0,0.01
3981,03/09/2017,10,Baix Empordà,171175,Palafrugell,0.06,0.0,0.0,0.06
3982,03/09/2017,23,Noguera,250426,"Baronia de Rialb, la",0.13,0.0,0.0,0.13
3983,04/09/2017,7,Bages,82747,Súria,0.0,0.15,0.0,0.15
3984,05/09/2017,32,Segarra,250729,Cervera,0.42,0.0,6.48,0.42
3985,05/09/2017,33,Segrià,250387,Aitona,0.0,0.72,0.0,0.72
3986,06/09/2017,23,Noguera,250352,"Sentiu de Sió, la",0.0,0.23,0.0,0.23
3987,06/09/2017,33,Segrià,252326,Torres de Segre,0.0,0.51,0.01,0.51
3988,07/09/2017,14,Berguedà,81751,Puig-reig,0.02,0.0,0.0,0.02
3989,07/09/2017,33,Segrià,250387,Aitona,0.0,0.61,0.24,0.61
3990,08/09/2017,15,Cerdanya,170789,Ger,0.0,2.83,0.0,2.83
3991,08/09/2017,29,Priorat,431573,Ulldemolins,0.06,0.0,0.0,0.06
3992,10/09/2017,4,Alt Urgell,251654,Peramola,0.1,0.04,0.0,0.14
3993,10/09/2017,1,Alt Camp,431080,"Pla de Santa Maria, el",1.23,0.42,0.03,1.65
3994,11/09/2017,3,Alt Penedès,83054,Vilafranca del Penedès,0.0,0.01,0.0,0.01
3995,11/09/2017,19,Garrotxa,171143,Olot,0.0,0.01,0.0,0.01
3996,11/09/2017,9,Baix Ebre,439060,"Ampolla, l'",0.0,0.18,0.0,0.18
3997,12/09/2017,6,Anoia,81038,Jorba,0.5,0.0,2.62,0.5
3998,12/09/2017,11,Baix Llobregat,80692,Collbató,0.0,0.0,0.0,0.0
3999,12/09/2017,19,Garrotxa,171143,Olot,0.0,0.01,0.0,0.01
4000,12/09/2017,19,Garrotxa,171143,Olot,0.0,0.01,0.0,0.01
4001,12/09/2017,19,Garrotxa,171143,Olot,0.0,0.01,0.0,0.01
4002,12/09/2017,4,Alt Urgell,251556,Organyà,0.25,0.0,0.0,0.25
4003,14/09/2017,3,Alt Penedès,82270,Sant Martí Sarroca,2.11,7.75,0.03,9.86
4004,14/09/2017,32,Segarra,252167,Talavera,0.0,0.31,0.12,0.31
4005,15/09/2017,37,Terra Alta,431068,"Pinell de Brai, el",0.0,0.4,0.0,0.4
4006,17/09/2017,42,Moianès,82589,Santa Maria d'Oló,0.82,0.01,1.29,0.83
4007,19/09/2017,11,Baix Llobregat,81580,"Papiol, el",0.0,0.17,0.0,0.17
4008,20/09/2017,38,Urgell,251095,Guimerà,1.16,0.43,5.31,1.59
4009,22/09/2017,6,Anoia,81192,Masquefa,0.0,0.0,0.0,0.0
4010,22/09/2017,6,Anoia,81022,Igualada,0.11,0.0,0.0,0.11
4011,22/09/2017,6,Anoia,80636,Castellolí,0.0,0.0,0.0,0.0
4012,22/09/2017,6,Anoia,80253,"Bruc, el",0.0,0.0,0.0,0.0
4013,22/09/2017,8,Baix Camp,430458,Colldejou,0.0,0.0,0.0,0.0
4014,23/09/2017,16,Conca de Barberà,430213,Barberà de la Conca,0.0,0.45,1.87,0.45
4015,28/09/2017,41,Vallès Oriental,82093,Sant Fost de Campsentelles,0.0,0.08,0.0,0.08
4016,28/09/2017,18,Garrigues,250582,"Borges Blanques, les",0.0,0.23,0.05,0.23
4017,29/09/2017,13,Barcelonès,80155,Badalona,0.0,0.0,0.0,0.0
4018,03/10/2017,32,Segarra,251109,Guissona,2.49,0.02,4.58,2.51
4019,04/10/2017,40,Vallès Occidental,82798,Terrassa,0.0,0.0,0.0,0.0
4020,04/10/2017,40,Vallès Occidental,82798,Terrassa,0.0,0.0,0.0,0.0
4021,04/10/2017,1,Alt Camp,431080,"Pla de Santa Maria, el",0.16,0.0,0.0,0.16
4022,06/10/2017,3,Alt Penedès,82270,Sant Martí Sarroca,0.67,0.0,0.0,0.67
4023,06/10/2017,14,Berguedà,80168,Bagà,0.2,1.79,0.0,1.99
4024,06/10/2017,10,Baix Empordà,171997,Torroella de Montgrí,0.43,0.0,0.0,0.43
4025,07/10/2017,32,Segarra,251327,Massoteres,0.0,0.2,8.4,0.2
4026,07/10/2017,38,Urgell,250463,Belianes,0.0,2.21,0.04,2.21
4027,08/10/2017,13,Barcelonès,80193,Barcelona,0.02,0.0,0.0,0.02
4028,08/10/2017,33,Segrià,250122,Alcoletge,0.0,0.33,0.0,0.33
4029,09/10/2017,24,Osona,81000,Gurb,0.0,0.0,0.0,0.0
4030,10/10/2017,18,Garrigues,250766,"Cogul, el",0.0,0.0,0.0,0.0
4031,10/10/2017,1,Alt Camp,431080,"Pla de Santa Maria, el",0.0,0.6,0.0,0.6
4032,13/10/2017,31,Ripollès,170433,Queralbs,0.0,0.0,0.0,0.0
4033,14/10/2017,40,Vallès Occidental,82055,Sant Cugat del Vallès,0.0,0.15,0.0,0.15
4034,15/10/2017,33,Segrià,259123,Gimenells i el Pla de la Font,0.0,4.02,0.17,4.02
4035,17/10/2017,36,Tarragonès,431711,Vila-seca,0.0,0.0,0.0,0.0
4036,17/10/2017,16,Conca de Barberà,431055,"Piles, les",0.3,0.0,2.1,0.3
4037,18/10/2017,2,Alt Empordà,170773,Garriguella,4.2,0.7,0.0,4.9
4038,18/10/2017,9,Baix Ebre,431331,Roquetes,0.0,0.0,0.0,0.0
4039,28/10/2017,9,Baix Ebre,431554,Tortosa,0.3,0.0,0.0,0.3
4040,31/10/2017,2,Alt Empordà,170643,Espolla,0.14,0.06,0.0,0.2
4041,03/11/2017,20,Gironès,170792,Girona,0.06,0.0,0.0,0.06
4042,04/11/2017,29,Priorat,430859,"Molar, el",0.0,0.0,0.0,0.0
4043,05/11/2017,1,Alt Camp,431205,Querol,0.0,0.0,0.0,0.0
4044,05/11/2017,1,Alt Camp,431205,Querol,0.0,0.0,0.0,0.0
4045,07/11/2017,9,Baix Ebre,431554,Tortosa,0.0,0.1,0.0,0.1
4046,08/11/2017,25,Pallars Jussà,252347,Tremp,0.0,0.8,0.0,0.8
4047,08/11/2017,9,Baix Ebre,431554,Tortosa,0.15,0.0,0.0,0.15
4048,10/11/2017,15,Cerdanya,170242,Bolvir,0.0,0.02,0.0,0.02
4049,10/11/2017,33,Segrià,251023,"Granja d'Escarp, la",0.0,0.65,0.0,0.65
4050,13/11/2017,19,Garrotxa,171616,Sant Feliu de Pallerols,0.0,0.08,0.0,0.08
4051,13/11/2017,9,Baix Ebre,431554,Tortosa,0.0,0.23,0.0,0.23
4052,14/11/2017,19,Garrotxa,171851,Sant Joan les Fonts,0.06,0.0,0.0,0.06
4053,17/11/2017,21,Maresme,80095,Argentona,0.0,0.0,0.0,0.0
4054,18/11/2017,3,Alt Penedès,82883,Torrelles de Foix,0.0,0.02,0.0,0.02
4055,18/11/2017,34,Selva,171805,Santa Coloma de Farners,0.05,0.0,0.0,0.05
4056,19/11/2017,33,Segrià,252326,Torres de Segre,0.0,0.25,0.0,0.25
4057,19/11/2017,9,Baix Ebre,430136,"Ametlla de Mar, l'",0.4,0.0,0.0,0.4
4058,20/11/2017,34,Selva,171805,Santa Coloma de Farners,0.29,0.0,0.0,0.29
4059,21/11/2017,2,Alt Empordà,170643,Espolla,0.0,0.0,0.0,0.0
4060,21/11/2017,25,Pallars Jussà,251155,Isona i Conca Dellà,0.53,0.0,0.0,0.53
4061,21/11/2017,9,Baix Ebre,430081,Alfara de Carles,0.0,0.0,0.0,0.0
4062,22/11/2017,3,Alt Penedès,80850,Font-rubí,0.01,0.0,0.0,0.01
4063,22/11/2017,37,Terra Alta,430419,Caseres,0.0,0.07,0.0,0.07
4064,23/11/2017,41,Vallès Oriental,82346,Sant Pere de Vilamajor,0.07,0.0,0.0,0.07
4065,24/11/2017,32,Segarra,251039,Granyanella,0.0,0.01,0.0,0.01
4066,26/11/2017,25,Pallars Jussà,251615,Conca de Dalt,0.0,0.02,0.0,0.02
4067,28/11/2017,12,Baix Penedès,430304,Bonastre,0.0,0.22,0.0,0.22
4068,29/11/2017,17,Garraf,83073,Vilanova i la Geltrú,0.0,0.15,0.0,0.15
4069,01/12/2017,36,Tarragonès,431482,Tarragona,0.09,0.0,0.0,0.09
4070,02/12/2017,10,Baix Empordà,179011,"Cruïlles, Monells i Sant Sadurní de l'Heura",0.0,0.0,0.0,0.0
4071,03/12/2017,6,Anoia,81629,"Hostalets de Pierola, els",0.1,0.0,0.0,0.1
4072,03/12/2017,10,Baix Empordà,171609,Sant Feliu de Guíxols,0.0,0.0,0.0,0.0
4073,03/12/2017,10,Baix Empordà,171812,Santa Cristina d'Aro,0.03,0.0,0.0,0.03
4074,03/12/2017,5,Alta Ribagorça,251734,"Pont de Suert, el",0.0,0.0,0.0,0.0
4075,04/12/2017,14,Berguedà,82994,Vilada,0.25,0.0,0.0,0.25
4076,05/12/2017,9,Baix Ebre,431554,Tortosa,0.83,0.0,0.0,0.83
4077,06/12/2017,6,Anoia,81430,Òdena,0.0,0.02,0.0,0.02
4078,06/12/2017,14,Berguedà,80459,Capolat,1.8,0.0,0.0,1.8
4079,07/12/2017,19,Garrotxa,172082,"Vall de Bianya, la",0.26,0.0,0.0,0.26
4080,08/12/2017,33,Segrià,250215,Almenar,0.0,0.45,0.0,0.45
4081,09/12/2017,19,Garrotxa,171655,Sant Jaume de Llierca,0.0,0.01,0.0,0.01
4082,11/12/2017,8,Baix Camp,431188,Pratdip,0.2,0.0,0.0,0.2
4083,15/12/2017,11,Baix Llobregat,83015,Viladecans,0.0,0.0,0.0,0.0
4084,16/12/2017,10,Baix Empordà,179026,Forallac,0.01,0.0,0.0,0.01
4085,17/12/2017,3,Alt Penedès,81228,Mediona,0.0,0.0,0.0,0.0
4086,21/12/2017,24,Osona,82726,Sora,0.4,0.0,0.0,0.4
4087,22/12/2017,9,Baix Ebre,431554,Tortosa,0.05,0.0,0.0,0.05
4088,23/12/2017,21,Maresme,80351,Calella,0.0,0.0,0.0,0.0
4089,23/12/2017,30,Ribera d'Ebre,431212,Rasquera,0.22,0.0,0.0,0.22
4090,23/12/2017,30,Ribera d'Ebre,431212,Rasquera,0.65,0.0,0.0,0.65
4091,24/12/2017,36,Tarragonès,431482,Tarragona,0.03,0.0,0.0,0.03
4092,24/12/2017,36,Tarragonès,430430,"Catllar, el",0.02,0.04,0.0,0.06
4093,28/12/2017,11,Baix Llobregat,80207,Begues,0.0,0.0,0.0,0.0
4094,28/12/2017,34,Selva,171642,Sant Hilari Sacalm,0.04,0.0,0.0,0.04
4095,31/12/2017,34,Selva,171030,Maçanet de la Selva,0.0,0.0,0.0,0.0
4096,01/01/2018,9,Baix Ebre,430521,Xerta,0.03,0.0,0.0,0.03
4097,01/01/2018,1,Alt Camp,431606,Vallmoll,0.31,0.0,0.0,0.31
4098,01/01/2018,1,Alt Camp,430593,Figuerola del Camp,0.21,0.2,0.01,0.41
4099,01/01/2018,17,Garraf,82704,Sitges,0.58,0.0,0.0,0.58
4100,01/01/2018,11,Baix Llobregat,80569,Castelldefels,0.0,6.63,0.17,6.63
4101,02/01/2018,32,Segarra,250729,Cervera,0.04,1.04,0.01,1.08
4102,02/01/2018,12,Baix Penedès,430287,"Bisbal del Penedès, la",0.0,1.3,0.0,1.3
4103,02/01/2018,6,Anoia,82508,Santa Margarida de Montbui,0.0,0.3,0.0,0.3
4104,03/01/2018,19,Garrotxa,171621,Sant Ferriol,0.04,0.0,0.0,0.04
4105,03/01/2018,11,Baix Llobregat,83015,Viladecans,0.0,0.03,0.0,0.03
4106,04/01/2018,29,Priorat,430764,Marçà,0.0,0.12,0.0,0.12
4107,04/01/2018,36,Tarragonès,430430,"Catllar, el",0.0,0.46,0.0,0.46
4108,05/01/2018,34,Selva,170078,Amer,0.14,0.81,0.22,0.95
4109,05/01/2018,22,Montsià,430043,Alcanar,0.0,0.01,0.0,0.01
4110,06/01/2018,9,Baix Ebre,431554,Tortosa,0.0,0.01,0.0,0.01
4111,12/01/2018,8,Baix Camp,430332,Botarell,0.12,0.0,0.0,0.12
4112,16/01/2018,36,Tarragonès,431310,Roda de Berà,0.0,0.0,0.0,0.0
4113,17/01/2018,33,Segrià,251207,Lleida,0.0,1.45,0.0,1.45
4114,17/01/2018,9,Baix Ebre,431554,Tortosa,1.12,0.23,0.74,1.35
4115,17/01/2018,11,Baix Llobregat,81580,"Papiol, el",0.0,0.0,0.0,0.0
4116,19/01/2018,3,Alt Penedès,82877,Torrelavit,0.0,0.0,0.0,0.0
4117,19/01/2018,41,Vallès Oriental,81810,"Roca del Vallès, la",0.0,0.01,0.0,0.01
4118,20/01/2018,40,Vallès Occidental,82606,Santa Perpètua de Mogoda,0.0,0.0,0.0,0.0
4119,20/01/2018,36,Tarragonès,431482,Tarragona,0.0,0.39,0.0,0.39
4120,24/01/2018,3,Alt Penedès,80850,Font-rubí,0.0,0.12,0.0,0.12
4121,24/01/2018,4,Alt Urgell,250714,Cava,0.0,1.08,0.0,1.08
4122,31/01/2018,14,Berguedà,81751,Puig-reig,0.75,0.28,0.03,1.03
4123,09/02/2018,24,Osona,82981,Vic,0.0,0.0,0.0,0.0
4124,13/02/2018,30,Ribera d'Ebre,431212,Rasquera,0.0,0.31,0.0,0.31
4125,15/02/2018,24,Osona,81173,"Masies de Voltregà, les",0.0,0.21,0.0,0.21
4126,18/02/2018,41,Vallès Oriental,82021,Sant Celoni,0.0,0.02,0.0,0.02
4127,19/02/2018,38,Urgell,259025,Sant Martí de Riucorb,0.0,0.33,0.0,0.33
4128,20/02/2018,23,Noguera,250693,Castelló de Farfanya,0.56,11.98,0.01,12.54
4129,22/02/2018,25,Pallars Jussà,250019,Abella de la Conca,0.0,0.06,0.0,0.06
4130,22/02/2018,25,Pallars Jussà,251615,Conca de Dalt,0.0,0.0,0.0,0.0
4131,23/02/2018,3,Alt Penedès,82270,Sant Martí Sarroca,0.0,0.07,0.0,0.07
4132,23/02/2018,32,Segarra,252234,Torà,0.25,0.0,0.0,0.25
4133,23/02/2018,16,Conca de Barberà,430213,Barberà de la Conca,0.14,0.33,0.0,0.47
4134,24/02/2018,21,Maresme,80076,Arenys de Munt,0.0,0.0,0.0,0.0
4135,24/02/2018,25,Pallars Jussà,250984,Gavet de la Conca,0.14,0.15,0.01,0.29
4136,25/02/2018,29,Priorat,430751,Margalef,0.0,0.07,0.0,0.07
4137,07/03/2018,11,Baix Llobregat,82114,Sant Feliu de Llobregat,0.0,0.1,0.0,0.1
4138,07/03/2018,22,Montsià,430141,Amposta,0.0,0.37,0.0,0.37
4139,11/03/2018,22,Montsià,430141,Amposta,0.0,0.14,0.0,0.14
4140,12/03/2018,37,Terra Alta,430483,Corbera d'Ebre,0.0,0.06,0.0,0.06
4141,13/03/2018,2,Alt Empordà,170329,Cadaqués,0.0,0.0,0.0,0.0
4142,15/03/2018,10,Baix Empordà,172057,Ullastret,0.14,0.0,0.0,0.14
4143,15/03/2018,33,Segrià,250387,Aitona,0.0,0.2,0.0,0.2
4144,21/03/2018,15,Cerdanya,250518,Bellver de Cerdanya,0.0,0.0,0.0,0.0
4145,21/03/2018,33,Segrià,250334,Artesa de Lleida,0.0,0.18,0.0,0.18
4146,22/03/2018,17,Garraf,82310,Sant Pere de Ribes,0.2,0.0,0.0,0.2
4147,22/03/2018,2,Alt Empordà,170932,Llers,0.0,6.09,0.12,6.09
4148,22/03/2018,2,Alt Empordà,172305,Vila-sacra,0.13,0.0,0.0,0.13
4149,22/03/2018,33,Segrià,250387,Aitona,0.0,0.2,0.0,0.2
4150,22/03/2018,38,Urgell,259025,Sant Martí de Riucorb,0.0,2.94,0.0,2.94
4151,22/03/2018,33,Segrià,252108,Soses,0.0,0.8,0.0,0.8
4152,23/03/2018,30,Ribera d'Ebre,431520,"Torre de l'Espanyol, la",0.08,0.0,0.0,0.08
4153,26/03/2018,22,Montsià,430141,Amposta,0.0,1.0,0.0,1.0
4154,28/03/2018,29,Priorat,431129,Poboleda,0.0,0.02,0.0,0.02
4155,29/03/2018,20,Gironès,171557,Salt,0.2,0.33,0.0,0.53
4156,29/03/2018,23,Noguera,252311,Torrelameu,0.24,0.2,0.58,0.44
4157,31/03/2018,22,Montsià,430141,Amposta,0.0,0.5,0.0,0.5
4158,04/04/2018,9,Baix Ebre,439039,Camarles,0.0,0.13,0.0,0.13
4159,04/04/2018,22,Montsià,430043,Alcanar,0.0,0.0,0.0,0.0
4160,05/04/2018,40,Vallès Occidental,80517,Castellar del Vallès,0.0,0.02,0.0,0.02
4161,05/04/2018,24,Osona,81000,Gurb,0.03,0.0,0.0,0.03
4162,05/04/2018,16,Conca de Barberà,431074,Pira,0.0,0.04,0.0,0.04
4163,23/04/2018,11,Baix Llobregat,83015,Viladecans,0.0,0.0,0.0,0.0
4164,23/04/2018,11,Baix Llobregat,83015,Viladecans,0.0,0.0,0.0,0.0
4165,25/04/2018,24,Osona,81607,Perafita,0.26,0.0,0.0,0.26
4166,25/04/2018,27,Pla d'Urgell,250523,Bellvís,0.0,0.08,0.0,0.08
4167,25/04/2018,35,Solsonès,251240,Lladurs,0.2,0.0,0.0,0.2
4168,25/04/2018,23,Noguera,250083,Albesa,0.01,0.0,0.0,0.01
4169,27/04/2018,11,Baix Llobregat,80728,Corbera de Llobregat,0.0,0.02,0.0,0.02
4170,02/05/2018,21,Maresme,81213,Mataró,0.0,0.0,0.0,0.0
4171,02/05/2018,9,Baix Ebre,430081,Alfara de Carles,0.1,0.07,0.0,0.17
4172,05/05/2018,10,Baix Empordà,172327,Vilopriu,0.0,0.0,0.0,0.0
4173,06/05/2018,33,Segrià,252043,Seròs,0.0,0.04,0.0,0.04
4174,07/05/2018,9,Baix Ebre,430136,"Ametlla de Mar, l'",0.0,0.01,0.0,0.01
4175,07/05/2018,9,Baix Ebre,430136,"Ametlla de Mar, l'",0.0,0.0,0.0,0.0
4176,07/05/2018,9,Baix Ebre,430136,"Ametlla de Mar, l'",0.0,0.0,0.0,0.0
4177,09/05/2018,33,Segrià,250117,Alcarràs,0.0,1.78,0.14,1.78
4178,09/05/2018,37,Terra Alta,430228,Batea,0.3,0.14,0.01,0.44
4179,10/05/2018,10,Baix Empordà,171910,Serra de Daró,0.0,0.02,0.0,0.02
4180,12/05/2018,10,Baix Empordà,171241,Pals,0.04,0.0,0.0,0.04
4181,12/05/2018,18,Garrigues,251692,"Pobla de Cérvoles, la",0.0,0.42,0.0,0.42
4182,12/05/2018,30,Ribera d'Ebre,430607,Flix,0.0,0.08,0.0,0.08
4183,15/05/2018,3,Alt Penedès,82325,Sant Pere de Riudebitlles,0.0,0.02,0.04,0.02
4184,15/05/2018,33,Segrià,250138,Alfarràs,0.0,0.18,0.0,0.18
4185,15/05/2018,8,Baix Camp,431628,Vandellòs i l'Hospitalet de l'Infant,0.49,0.0,0.0,0.49
4186,16/05/2018,6,Anoia,81430,Òdena,0.0,0.01,0.02,0.01
4187,16/05/2018,12,Baix Penedès,430022,Albinyana,0.0,0.0,0.0,0.0
4188,17/05/2018,20,Gironès,170792,Girona,0.0,0.0,0.0,0.0
4189,17/05/2018,16,Conca de Barberà,430213,Barberà de la Conca,0.0,0.1,0.0,0.1
4190,18/05/2018,3,Alt Penedès,82515,Santa Margarida i els Monjos,0.01,0.0,0.02,0.01
4191,18/05/2018,9,Baix Ebre,430252,Benifallet,0.0,0.52,0.0,0.52
4192,19/05/2018,6,Anoia,80484,Carme,0.02,0.0,0.0,0.02
4193,19/05/2018,3,Alt Penedès,82732,Subirats,0.0,0.25,0.0,0.25
4194,19/05/2018,3,Alt Penedès,82732,Subirats,0.0,0.05,0.0,0.05
4195,19/05/2018,16,Conca de Barberà,430862,Montblanc,0.0,0.0,0.0,0.0
4196,20/05/2018,36,Tarragonès,431482,Tarragona,0.0,0.2,0.0,0.2
4197,21/05/2018,30,Ribera d'Ebre,430607,Flix,0.0,0.05,0.0,0.05
4198,21/05/2018,22,Montsià,430043,Alcanar,0.01,0.0,0.0,0.01
4199,22/05/2018,6,Anoia,80253,"Bruc, el",0.0,0.0,0.0,0.0
4200,24/05/2018,29,Priorat,431153,Pradell de la Teixeta,0.08,0.0,0.0,0.08
4201,24/05/2018,22,Montsià,430786,Masdenverge,0.0,0.02,0.0,0.02
4202,24/05/2018,36,Tarragonès,431009,"Pallaresos, els",0.0,0.0,0.0,0.0
4203,25/05/2018,11,Baix Llobregat,80898,Gavà,0.0,0.8,0.0,0.8
4204,25/05/2018,40,Vallès Occidental,82055,Sant Cugat del Vallès,0.0,0.0,0.0,0.0
4205,26/05/2018,18,Garrigues,251057,Granyena de les Garrigues,0.0,0.03,0.0,0.03
4206,27/05/2018,14,Berguedà,81751,Puig-reig,0.0,0.0,0.0,0.0
4207,29/05/2018,11,Baix Llobregat,82956,Vallirana,0.0,0.03,0.0,0.03
4208,13/06/2018,19,Garrotxa,171096,Montagut i Oix,0.03,0.0,0.0,0.03
4209,14/06/2018,2,Alt Empordà,170926,Llançà,2.42,5.07,0.0,7.49
4210,15/06/2018,24,Osona,82652,Sant Vicenç de Torelló,0.0,0.03,0.0,0.03
4211,15/06/2018,9,Baix Ebre,431554,Tortosa,0.0,0.19,0.0,0.19
4212,16/06/2018,11,Baix Llobregat,83015,Viladecans,0.0,0.78,0.0,0.78
4213,16/06/2018,2,Alt Empordà,170622,"Escala, l'",0.0,0.0,0.0,0.0
4214,16/06/2018,22,Montsià,431362,Sant Carles de la Ràpita,0.0,0.81,0.73,0.81
4215,17/06/2018,11,Baix Llobregat,80692,Collbató,0.0,0.0,0.0,0.0
4216,17/06/2018,2,Alt Empordà,171523,Roses,0.0,0.02,0.0,0.02
4217,17/06/2018,38,Urgell,252385,Vallbona de les Monges,0.0,0.05,0.0,0.05
4218,17/06/2018,22,Montsià,430141,Amposta,0.0,0.14,0.01,0.14
4219,17/06/2018,1,Alt Camp,430056,Alcover,0.0,0.0,0.0,0.0
4220,18/06/2018,11,Baix Llobregat,81234,Molins de Rei,0.0,0.04,0.06,0.04
4221,18/06/2018,11,Baix Llobregat,81234,Molins de Rei,0.0,0.03,0.0,0.03
4222,19/06/2018,34,Selva,171030,Maçanet de la Selva,0.03,0.0,0.0,0.03
4223,19/06/2018,36,Tarragonès,431009,"Pallaresos, els",0.47,0.0,0.0,0.47
4224,20/06/2018,40,Vallès Occidental,82606,Santa Perpètua de Mogoda,0.0,0.01,0.0,0.01
4225,21/06/2018,34,Selva,171931,Sils,0.04,0.0,0.33,0.04
4226,23/06/2018,20,Gironès,170890,Llagostera,0.2,0.0,0.0,0.2
4227,23/06/2018,21,Maresme,81213,Mataró,0.0,0.7,0.0,0.7
4228,24/06/2018,10,Baix Empordà,171978,Torrent,0.02,0.0,0.01,0.02
4229,24/06/2018,16,Conca de Barberà,431687,Vilanova de Prades,0.0,0.03,0.0,0.03
4230,24/06/2018,40,Vallès Occidental,81878,Sabadell,0.0,0.21,0.0,0.21
4231,24/06/2018,13,Barcelonès,80155,Badalona,0.0,0.02,0.0,0.02
4232,24/06/2018,13,Barcelonès,80155,Badalona,0.0,0.02,0.0,0.02
4233,24/06/2018,13,Barcelonès,80193,Barcelona,0.0,0.25,0.0,0.25
4234,24/06/2018,41,Vallès Oriental,80885,"Garriga, la",0.0,0.0,0.0,0.0
4235,24/06/2018,13,Barcelonès,80193,Barcelona,0.0,0.88,0.0,0.88
4236,25/06/2018,20,Gironès,171557,Salt,0.0,0.04,0.0,0.04
4237,25/06/2018,32,Segarra,259078,Torrefeta i Florejacs,0.05,0.08,8.03,0.13
4238,25/06/2018,22,Montsià,430043,Alcanar,0.1,0.0,0.0,0.1
4239,25/06/2018,30,Ribera d'Ebre,431779,Vinebre,0.06,0.16,0.57,0.22
4240,25/06/2018,41,Vallès Oriental,81347,Figaró-Montmany,0.01,0.0,0.0,0.01
4241,26/06/2018,25,Pallars Jussà,259046,Castell de Mur,0.0,0.22,0.0,0.22
4242,26/06/2018,3,Alt Penedès,82515,Santa Margarida i els Monjos,0.06,0.07,0.0,0.13
4243,27/06/2018,11,Baix Llobregat,81234,Molins de Rei,0.01,0.0,0.0,0.01
4244,28/06/2018,20,Gironès,171557,Salt,0.01,0.0,0.0,0.01
4245,28/06/2018,40,Vallès Occidental,82798,Terrassa,0.0,0.01,0.0,0.01
4246,30/06/2018,20,Gironès,170792,Girona,0.0,0.0,0.0,0.0
4247,01/07/2018,12,Baix Penedès,430516,Cunit,0.06,0.0,0.0,0.06
4248,02/07/2018,10,Baix Empordà,171241,Pals,0.0,0.0,0.0,0.0
4249,02/07/2018,23,Noguera,250404,Balaguer,0.0,0.07,4.07,0.07
4250,02/07/2018,14,Berguedà,81445,Olvan,0.0,0.0,0.0,0.0
4251,03/07/2018,33,Segrià,250387,Aitona,0.38,2.72,0.0,3.1
4252,04/07/2018,34,Selva,172023,Tossa de Mar,0.0,0.0,0.0,0.0
4253,04/07/2018,28,Pla de l'Estany,170715,Fontcoberta,0.05,0.0,0.77,0.05
4254,04/07/2018,34,Selva,170335,Caldes de Malavella,0.18,0.0,0.0,0.18
4255,04/07/2018,2,Alt Empordà,170519,Cistella,0.05,0.0,0.0,0.05
4256,04/07/2018,10,Baix Empordà,172327,Vilopriu,7.63,1.34,11.88,8.97
4257,04/07/2018,32,Segarra,251327,Massoteres,0.99,0.3,6.06,1.29
4258,05/07/2018,33,Segrià,250387,Aitona,0.0,2.1,0.0,2.1
4259,05/07/2018,29,Priorat,430350,Cabacés,0.03,0.0,0.0,0.03
4260,06/07/2018,20,Gironès,170792,Girona,0.0,0.0,0.0,0.0
4261,06/07/2018,20,Gironès,170792,Girona,0.0,0.24,0.0,0.24
4262,06/07/2018,35,Solsonès,251462,Navès,0.02,0.0,0.0,0.02
4263,07/07/2018,34,Selva,170950,Lloret de Mar,0.02,0.0,0.0,0.02
