year,subregion,fires,affected_wood_ha,affected_scrub_ha,affected_total_ha,affected_size,forest_wood_Ha,forest_scrub_Ha,forest_other_Ha,areas_without_vegetation_Ha,rainfed_crops_Ha,irrigated_crops_Ha,urban_Ha,annual_avg_temp,average_maximums,average_minimums,outright_maximum,outright_minimum,annual_rainfall_mm,relative_humidity_%,wind_avg_speed_ms,wind_dominant_direction,risk_forest_fire
2019-01-01,Garrigues,8.0,39.6,57.4,97.0,10 > 100 ha,14957.0,14063.0,1239.0,3029.0,28675.0,14534.0,3273.0,15.0,20.5,8.6,40.6,-5.7,343.0,63.0,2.2,S,Moderate
2019-01-01,Garrotxa,8.0,0.6,0.3,0.9,0 <10 ha,28680.0,29557.0,4349.0,1203.0,5816.0,1511.0,2346.0,14.0,21.6,6.4,42.2,-7.1,614.0,71.0,1.4,W,Moderate
2019-01-01,Gironès,16.0,0.4,0.2,0.6,0 <10 ha,25189.0,10268.0,1130.0,2010.0,9156.0,4199.0,5608.0,15.0,23.0,7.2,43.3,-7.9,540.0,73.0,1.3,S,Very high
2019-01-01,Maresme,13.0,0.9,0.5,1.4,0 <10 ha,15854.0,7967.0,1255.0,1933.0,722.0,2302.0,9820.0,16.0,20.8,12.1,33.9,0.6,514.0,69.0,2.1,NW,High
2019-01-01,Moianès,4.0,0.1,0.1,0.2,0 <10 ha,20410.0,5735.0,1151.0,541.0,4508.0,70.0,1376.0,13.7,18.7,8.6,35.1,-6.0,,,,,Very high
2019-01-01,Montsià,11.0,0.1,5.1,5.1,0 <10 ha,6201.0,15625.0,1179.0,8145.0,20004.0,18897.0,3491.0,17.0,21.8,12.9,32.9,1.6,341.0,71.0,3.4,NW,High
2019-01-01,Noguera,24.0,2.1,12.1,14.3,10 > 100 ha,27256.0,64707.0,3999.0,6513.0,42472.0,28946.0,4514.0,14.0,21.9,7.6,40.7,-7.1,390.0,70.0,1.3,W,High
2019-01-01,Osona,9.0,1.1,0.5,1.6,0 <10 ha,60913.0,19109.0,7552.0,4805.0,25021.0,616.0,6503.0,13.0,21.2,6.3,42.7,-7.3,528.0,74.0,0.9,SW,High
2019-01-01,Pallars Jussà,9.0,1.1,4.9,6.0,0 <10 ha,45098.0,48520.0,16404.0,4147.0,15253.0,2652.0,2235.0,13.0,21.3,6.5,40.2,-6.9,699.0,65.0,1.6,N,Moderate
2019-01-01,Pallars Sobirà,7.0,3.0,24.0,27.0,10 > 100 ha,61622.0,43834.0,28115.0,1806.0,888.0,138.0,1389.0,12.0,20.3,5.2,37.4,-7.0,776.0,64.0,1.475,..,Low
2019-01-01,Pla d'Urgell,1.0,0.0,0.2,0.2,0 <10 ha,45.0,355.0,504.0,1646.0,485.0,25413.0,2066.0,15.0,21.8,7.7,42.1,-5.7,438.0,69.0,1.5,W,Moderate
2019-01-01,Pla de l'Estany,7.0,0.2,0.1,0.3,0 <10 ha,10011.0,4713.0,647.0,911.0,7480.0,1106.0,1410.0,16.0,22.2,10.2,41.2,-3.5,508.0,68.0,2.0,NW,High
2019-01-01,Priorat,6.0,7.8,3.1,10.9,10 > 100 ha,15630.0,21900.0,39.0,1802.0,7041.0,2357.0,1092.0,15.0,21.8,10.0,40.5,-5.0,466.0,64.0,2.6,W,Very high
2019-01-01,Ribera d'Ebre,10.0,1487.5,1974.8,3462.3,>1000 ha,27717.0,24054.0,4611.0,3521.0,12299.0,8359.0,2171.0,17.0,24.1,9.8,43.5,-4.6,321.0,64.0,2.2,SE,Very high
2019-01-01,Ripollès,5.0,2.7,2.1,4.8,0 <10 ha,59342.0,11462.0,20968.0,914.0,1331.0,1.0,1644.0,11.0,18.1,4.1,37.4,-9.0,757.0,76.0,1.2,SW,Low
2019-01-01,Segarra,7.0,7.1,9.5,16.6,10 > 100 ha,10709.0,10526.0,1020.0,1291.0,45867.0,433.0,2426.0,14.0,19.8,8.4,40.4,-5.6,356.0,68.0,2.9,W,Moderate
2019-01-01,Segrià,26.0,292.5,486.9,779.3,500 > 1000 ha,7865.0,16260.0,4277.0,8542.0,24379.0,69603.0,8740.0,14.0,21.2,7.7,40.6,-7.0,331.0,70.0,2.7,W,Moderate
2019-01-01,Selva,12.0,4.2,0.1,4.3,0 <10 ha,58550.0,16220.0,1014.0,3368.0,6996.0,4118.0,9238.0,15.0,22.9,7.7,43.2,-7.1,511.0,71.0,1.4,SE,Very high
2019-01-01,Solsonès,7.0,1.0,0.4,1.4,0 <10 ha,58502.0,14006.0,4684.0,1710.0,19551.0,58.0,1613.0,13.0,21.0,6.4,41.7,-6.1,522.0,68.0,2.3,W,Very high
2019-01-01,Tarragonès,22.0,3.3,3.4,6.6,0 <10 ha,5357.0,3916.0,1545.0,2345.0,6588.0,3366.0,8819.0,17.0,22.2,12.4,33.2,-1.1,360.0,67.0,2.4,N,High
2019-01-01,Terra Alta,16.0,12.2,16.5,28.6,10 > 100 ha,26994.0,16227.0,1009.0,2020.0,23587.0,2816.0,1651.0,15.0,21.2,9.6,40.4,-2.9,388.0,60.0,2.7,SW,Very high
2019-01-01,Urgell,14.0,8.6,16.8,25.5,10 > 100 ha,3093.0,4615.0,1418.0,1887.0,28715.0,15605.0,2633.0,15.0,20.9,9.2,42.0,-5.0,402.0,65.0,2.9,W,Moderate
2019-01-01,Vallès Occidental,28.0,0.2,1.9,2.1,0 <10 ha,18334.0,12919.0,282.0,2607.0,5095.0,218.0,18858.0,15.0,21.7,9.3,41.3,-4.7,553.0,69.0,2.1,W,Moderate
2019-01-01,Vallès Oriental,21.0,0.1,1.5,1.6,0 <10 ha,23736.0,21534.0,1942.0,3185.0,6215.0,2614.0,14270.0,15.0,22.3,9.0,42.3,-5.8,507.0,69.0,2.1,N,Moderate
2020-01-01,Alt Camp,2.0,0.0,0.0,0.0,,15764.0,10592.0,1661.0,1976.0,16615.0,3574.0,3618.0,16.0,21.6,10.9,36.3,0.1,702.0,71.0,2.7,N,Moderate
2020-01-01,Alt Empordà,6.0,0.5,3.3,3.8,0 <10 ha,41740.0,40514.0,3042.0,4942.0,23135.0,13375.0,9006.0,17.0,21.8,11.6,37.2,-2.6,694.0,69.0,2.6,N,Very high
2020-01-01,Alt Penedès,13.0,0.4,0.8,1.2,0 <10 ha,17935.0,8741.0,1767.0,2287.0,21937.0,543.0,6059.0,16.0,21.7,10.1,36.5,0.0,786.0,76.0,1.7,N,High
2020-01-01,Alt Urgell,8.0,0.2,4.3,4.5,0 <10 ha,81220.0,35009.0,17457.0,2937.0,4181.0,1814.0,2128.0,12.0,19.5,5.9,36.6,-6.1,633.0,71.0,1.5,SW,Low
2020-01-01,Alta Ribagorça,1.0,0.0,0.0,0.0,,16310.0,7610.0,16223.0,1326.0,627.0,204.0,386.0,11.0,19.6,3.7,36.1,-8.6,923.0,79.0,1.0,SE,Low
2020-01-01,Anoia,7.0,0.9,0.4,1.3,0 <10 ha,34320.0,13400.0,2108.0,2361.0,28112.0,224.0,6106.0,16.0,22.3,10.7,38.3,-0.6,672.0,73.0,2.3,NW,Very high
2020-01-01,Aran,2.0,2.2,0.0,2.2,0 <10 ha,23683.0,17861.0,20149.0,934.0,47.0,1.0,685.0,10.0,17.2,5.5,35.7,-9.1,1057.0,72.92999999999999,1.5,S,Low
2020-01-01,Bages,7.0,0.2,0.9,1.1,0 <10 ha,55348.0,18774.0,2073.0,3631.0,22002.0,683.0,6715.0,14.0,21.8,7.6,39.3,-5.3,652.0,76.0,1.0,S,Very high
2020-01-01,Baix Camp,5.0,0.2,1.9,2.1,0 <10 ha,15983.0,23556.0,79.0,3959.0,6975.0,11811.0,7352.0,17.0,22.1,11.9,34.6,-2.6,675.0,76.0,1.2,NW,Very high
2020-01-01,Baix Ebre,19.0,2.4,3.2,5.6,0 <10 ha,17707.0,25115.0,3355.0,6509.0,24899.0,16873.0,5809.0,17.0,22.1,12.6,35.8,-1.3,692.0,72.0,3.8,NW,Low
2020-01-01,Baix Empordà,7.0,0.3,0.2,0.4,0 <10 ha,30174.0,5657.0,2838.0,2762.0,12169.0,8754.0,7815.0,15.0,22.2,9.3,37.5,-4.0,778.0,78.0,1.6,S,High
2020-01-01,Baix Llobregat,13.0,0.1,0.6,0.7,0 <10 ha,12542.0,9989.0,961.0,2729.0,2227.0,1967.0,18184.0,17.0,22.5,11.6,35.1,0.7,919.0,75.0,2.7,NW,Very high
2020-01-01,Baix Penedès,5.0,0.2,0.3,0.5,0 <10 ha,8685.0,6820.0,504.0,1664.0,6597.0,524.0,4851.0,17.0,22.9,10.9,35.9,-2.1,639.0,74.0,2.2,N,Low
2020-01-01,Barcelonès,7.0,0.0,1.5,1.5,0 <10 ha,1167.0,1388.0,49.0,203.0,12.0,40.0,11716.0,18.0,21.7,15.5,32.8,4.7,856.0,65.0,2.0,W,Low
2020-01-01,Berguedà,3.0,0.0,0.0,0.0,,71426.0,17975.0,12840.0,2044.0,11720.0,63.0,2457.0,12.0,18.8,7.6,36.4,-4.8,1139.0,78.0,1.3,SW,Moderate
2020-01-01,Cerdanya,4.0,0.0,1.3,1.3,0 <10 ha,25043.0,8048.0,14930.0,1087.0,2429.0,1009.0,2123.0,10.0,17.2,4.1,33.8,-8.1,665.0,66.0,1.4,NE,Low
2020-01-01,Conca de Barberà,13.0,0.2,1.3,1.5,0 <10 ha,19104.0,15327.0,1246.0,1462.0,25122.0,395.0,2361.0,14.0,20.3,8.6,38.0,-2.8,518.0,74.0,2.6,W,High
2020-01-01,Garraf,7.0,2.3,0.2,0.2,0 <10 ha,5596.0,5414.0,134.0,1009.0,1632.0,109.0,4617.0,16.0,21.7,10.3,35.4,-2.2,668.0,77.0,1.6,S,Very high
2020-01-01,Garrigues,5.0,6.9,1.9,2.0,0 <10 ha,14918.0,14102.0,1239.0,3205.0,28067.0,14985.0,3254.0,14.0,20.2,8.9,39.4,-3.9,570.0,70.0,2.0,S,Moderate
2020-01-01,Garrotxa,2.0,0.0,0.0,0.0,,28668.0,29557.0,4232.0,1238.0,5826.0,1576.0,2365.0,14.0,20.8,7.2,35.9,-4.8,1255.0,79.0,1.3,W,Moderate
2020-01-01,Gironès,10.0,0.1,0.2,0.3,0 <10 ha,25189.0,10258.0,1130.0,2056.0,9064.0,4275.0,5588.0,15.0,22.6,8.3,37.5,-5.5,984.0,76.0,1.3,S,Very high
2020-01-01,Maresme,6.0,0.0,0.9,0.9,0 <10 ha,15853.0,7968.0,1255.0,1951.0,762.0,2232.0,9832.0,17.0,21.0,12.5,33.3,1.8,710.0,73.0,2.1,NW,High
2020-01-01,Moianès,2.0,0.0,0.2,0.2,0 <10 ha,20410.0,5694.0,1106.0,545.0,4590.0,70.0,1376.0,13.7,18.7,8.6,35.1,-6.0,,,,,Very high
2020-01-01,Montsià,5.0,0.6,8.2,8.8,0 <10 ha,6201.0,15625.0,1179.0,8173.0,19858.0,19008.0,3498.0,17.0,21.6,13.2,32.7,1.6,678.0,77.0,3.1,NW,High
2020-01-01,Noguera,16.0,27.6,9.1,36.7,10 > 100 ha,27246.0,64707.0,3989.0,6569.0,42287.0,29061.0,4548.0,15.0,21.8,8.5,39.7,-4.6,458.0,74.0,1.2,W,High
2020-01-01,Osona,6.0,0.2,0.2,0.3,0 <10 ha,60912.0,18987.0,7479.0,4885.0,25132.0,624.0,6500.0,13.0,20.6,7.2,37.9,-4.9,926.0,80.0,0.8,SW,High
2020-01-01,Pallars Jussà,5.0,0.0,0.9,0.9,0 <10 ha,45098.0,48520.0,16422.0,4201.0,15192.0,2658.0,2218.0,13.0,20.7,7.1,37.9,-6.4,706.0,72.0,1.5,N,Moderate
2020-01-01,Pallars Sobirà,6.0,2.0,7.2,9.2,0 <10 ha,61622.0,43703.0,28115.0,1944.0,879.0,138.0,1391.0,12.0,19.7,5.7,35.0,-6.2,798.0,72.0,1.475,..,Low
2020-01-01,Pla d'Urgell,1.0,0.0,0.2,0.2,0 <10 ha,45.0,355.0,504.0,1662.0,459.0,25409.0,2080.0,15.0,21.5,8.5,39.4,-4.0,456.0,75.0,1.3,W,Moderate
2020-01-01,Pla de l'Estany,1.0,0.0,0.0,0.0,,10011.0,4713.0,610.0,923.0,7521.0,1093.0,1407.0,16.0,21.7,10.6,38.2,-2.2,966.0,77.0,1.8,NW,High
2020-01-01,Priorat,1.0,0.0,0.1,0.1,0 <10 ha,15871.0,21896.0,39.0,1925.0,6668.0,2371.0,1091.0,15.0,21.7,10.3,37.6,-4.2,770.0,70.0,2.4,E,Very high
2020-01-01,Ribera d'Ebre,8.0,3.9,5.8,9.7,0 <10 ha,26230.0,25541.0,4711.0,3657.0,12143.0,8267.0,2183.0,17.0,23.6,10.4,40.3,-2.8,553.0,69.0,1.9,SE,Very high
2020-01-01,Ripollès,1.0,0.0,0.1,0.1,0 <10 ha,59341.0,11459.0,20944.0,937.0,1334.0,2.0,1645.0,11.0,17.3,5.0,32.9,-7.1,1552.0,83.0,1.2,SW,Low
2020-01-01,Segarra,8.0,0.1,4.8,4.9,0 <10 ha,10705.0,10530.0,1020.0,1350.0,45775.0,451.0,2441.0,14.0,19.5,8.8,38.7,-5.1,442.0,75.0,2.7,W,Moderate
2020-01-01,Segrià,18.0,2.9,10.8,13.6,10 > 100 ha,7575.0,16550.0,4277.0,8688.0,23652.0,70121.0,8803.0,14.0,20.8,8.8,39.4,-4.8,501.0,75.0,2.6,W,Moderate
2020-01-01,Selva,10.0,7.2,4.8,11.9,10 > 100 ha,58525.0,16170.0,916.0,3370.0,6926.0,4346.0,9251.0,15.0,22.4,9.1,37.5,-3.2,1143.0,77.0,1.3,SE,Very high
2020-01-01,Solsonès,2.0,0.3,0.3,0.5,0 <10 ha,58502.0,14006.0,4882.0,1739.0,19310.0,63.0,1622.0,13.0,20.5,7.0,39.3,-4.1,602.0,75.0,2.2,W,Very high
2020-01-01,Tarragonès,7.0,0.3,1.2,1.4,0 <10 ha,5354.0,3919.0,1545.0,2463.0,6616.0,3164.0,8875.0,17.0,22.1,12.9,34.3,0.1,541.0,72.0,2.3,N,High
2020-01-01,Terra Alta,7.0,0.4,0.6,0.9,0 <10 ha,26991.0,16206.0,1002.0,2269.0,23027.0,3153.0,1656.0,15.0,20.7,9.7,38.1,-2.9,1053.0,67.0,2.4,SW,Very high
2020-01-01,Urgell,6.0,1.2,1.6,2.8,0 <10 ha,3085.0,4623.0,1418.0,1987.0,28314.0,15886.0,2653.0,15.0,20.6,9.6,40.1,-5.6,572.0,71.0,2.7,W,Moderate
2020-01-01,Vallès Occidental,14.0,0.4,0.2,0.6,0 <10 ha,18388.0,12891.0,270.0,2680.0,5016.0,244.0,18824.0,15.0,21.5,9.6,37.2,-2.4,847.0,74.0,2.1,W,Moderate
2020-01-01,Vallès Oriental,13.0,0.3,0.3,0.6,0 <10 ha,23737.0,21546.0,1853.0,3321.0,6263.0,2532.0,14244.0,16.0,22.1,9.5,36.5,-2.7,810.0,75.0,2.0,NW,Moderate
2021-01-01,Alt Camp,9.0,1.4,5.8,7.2,0 <10 ha,15764.0,10592.0,1661.0,1925.0,16612.0,3606.0,3640.0,16.0,21.3,10.8,37.9,-1.2,371.0,71.0,2.7,N,Moderate
2021-01-01,Alt Empordà,29.0,25.9,432.8,458.7,100 > 500 ha,41917.0,40534.0,3144.0,4924.0,22766.0,13418.0,9051.0,17.0,21.4,11.7,37.6,-3.8,386.0,66.0,3.0,N,Very high
2021-01-01,Alt Penedès,34.0,2.3,2.9,5.2,0 <10 ha,17935.0,8741.0,1770.0,2226.0,22171.0,519.0,5907.0,15.0,21.3,10.0,37.5,-3.2,357.0,76.0,1.7,N,High
2021-01-01,Alt Urgell,8.0,0.3,0.0,0.3,0 <10 ha,81220.0,35009.0,17124.0,3385.0,4067.0,1809.0,2132.0,12.0,19.5,5.4,39.8,-10.1,498.0,68.0,1.6,SW,Low
2021-01-01,Alta Ribagorça,3.0,0.1,0.2,0.3,0 <10 ha,15758.0,3064.0,21278.0,1350.0,641.0,207.0,388.0,10.0,19.1,2.9,38.4,-13.2,757.0,77.0,1.1,SE,Low
2021-01-01,Anoia,21.0,1111.4,180.8,1292.2,>1000 ha,34320.0,13400.0,2109.0,2296.0,28220.0,213.0,6073.0,16.0,22.2,10.5,39.3,-3.7,339.0,72.0,2.4,NW,Very high
2021-01-01,Aran,0.0,0.0,0.0,0.0,,23683.0,17861.0,20149.0,934.0,45.0,1.0,687.0,10.0,16.4,4.7,37.1,-10.3,890.0,72.92999999999999,1.5,S,Low
2021-01-01,Bages,16.0,1.7,2.0,3.6,0 <10 ha,55348.0,18774.0,2078.0,3598.0,22103.0,662.0,6663.0,14.0,21.9,7.2,41.6,-6.7,327.0,74.0,1.1,S,Very high
2021-01-01,Baix Camp,11.0,0.3,3.2,3.4,0 <10 ha,15987.0,23556.0,77.0,3934.0,7001.0,11838.0,7322.0,17.0,21.6,11.8,34.8,-3.0,465.0,76.0,1.3,NW,Very high
2021-01-01,Baix Ebre,11.0,0.3,2.4,2.7,0 <10 ha,17707.0,25115.0,3355.0,6502.0,24864.0,16899.0,5825.0,16.0,21.2,12.3,36.3,-0.3,700.0,72.0,4.1,NW,Low
2021-01-01,Baix Empordà,40.0,53.6,48.8,102.5,100 > 500 ha,30172.0,5655.0,2838.0,2768.0,12127.0,8834.0,7775.0,15.0,21.8,9.1,38.8,-4.8,414.0,74.0,1.8,S,High
2021-01-01,Baix Llobregat,45.0,95.4,109.4,204.8,100 > 500 ha,12542.0,9989.0,989.0,2675.0,2227.0,1967.0,18210.0,16.0,22.1,11.2,35.7,-2.6,327.0,73.0,2.7,NW,Very high
2021-01-01,Baix Penedès,11.0,1.4,1.0,2.4,0 <10 ha,8685.0,6820.0,492.0,1626.0,6652.0,516.0,4854.0,16.0,22.2,10.8,35.3,-3.5,440.0,72.0,2.2,N,Low
2021-01-01,Barcelonès,24.0,0.7,18.5,19.2,10 > 100 ha,1167.0,1388.0,50.0,203.0,12.0,40.0,11715.0,18.0,21.0,15.2,35.0,3.6,329.0,65.0,2.0,E,Low
2021-01-01,Berguedà,7.0,0.2,0.3,0.4,0 <10 ha,71426.0,17865.0,12823.0,2041.0,11873.0,60.0,2437.0,12.0,18.8,7.1,39.8,-6.0,612.0,77.0,1.3,SW,Moderate
2021-01-01,Cerdanya,4.0,4.4,3.1,7.5,0 <10 ha,25048.0,8048.0,14948.0,1092.0,2399.0,1015.0,2119.0,10.0,16.8,3.5,36.0,-11.7,657.0,66.0,1.5,NE,Low
2021-01-01,Conca de Barberà,17.0,44.8,14.5,59.3,10 > 100 ha,19104.0,15327.0,1243.0,1452.0,25123.0,405.0,2363.0,14.0,19.9,8.4,38.7,-5.0,490.0,73.0,2.7,W,High
2021-01-01,Garraf,5.0,0.7,0.0,0.7,0 <10 ha,5596.0,5407.0,134.0,915.0,1617.0,113.0,4729.0,16.0,21.4,10.2,36.5,-3.2,395.0,76.0,1.6,S,Very high
2021-01-01,Garrigues,19.0,7.3,1.9,9.2,0 <10 ha,14918.0,14102.0,1239.0,3242.0,27566.0,15473.0,3230.0,14.0,19.6,8.5,39.0,-5.4,417.0,71.0,2.1,S,Moderate
2021-01-01,Garrotxa,4.0,0.0,0.5,0.6,0 <10 ha,28675.0,29549.0,4245.0,1240.0,5802.0,1586.0,2365.0,13.0,20.5,6.7,38.0,-7.6,787.0,78.0,1.2,W,Moderate
2021-01-01,Gironès,27.0,1.4,2.6,4.0,0 <10 ha,25189.0,10258.0,1130.0,2059.0,9218.0,4119.0,5587.0,15.0,22.3,7.7,38.7,-6.0,502.0,74.0,1.3,S,Very high
2021-01-01,Maresme,16.0,12.9,2.4,15.3,10 > 100 ha,15853.0,7964.0,1255.0,1929.0,764.0,2224.0,9864.0,16.0,20.4,12.3,32.2,0.3,354.0,72.0,2.1,NW,High
2021-01-01,Moianès,2.0,0.3,0.1,0.4,0 <10 ha,20410.0,5694.0,1106.0,544.0,4621.0,40.0,1376.0,13.7,18.7,8.6,35.1,-6.0,,,,,Very high
2021-01-01,Montsià,6.0,0.0,5.2,5.2,0 <10 ha,6201.0,15625.0,1179.0,8090.0,19582.0,19369.0,3496.0,17.0,21.0,13.0,37.6,0.1,608.0,75.0,3.2,NW,High
2021-01-01,Noguera,27.0,8.2,14.9,23.1,10 > 100 ha,27246.0,64706.0,3979.0,6594.0,41364.0,29963.0,4555.0,14.0,21.5,8.1,39.2,-6.2,317.0,72.0,1.2,N,High
2021-01-01,Osona,11.0,1.4,0.4,1.8,0 <10 ha,60910.0,18923.0,7409.0,4862.0,25226.0,641.0,6548.0,13.0,20.9,6.6,42.5,-7.4,467.0,78.0,0.7,SW,High
2021-01-01,Pallars Jussà,9.0,0.4,3.4,3.8,0 <10 ha,45098.0,48520.0,16296.0,4346.0,15133.0,2670.0,2246.0,13.0,20.6,6.5,41.8,-9.3,604.0,69.0,1.5,N,Moderate
2021-01-01,Pallars Sobirà,8.0,0.8,2.1,2.9,0 <10 ha,61623.0,43703.0,28115.0,1941.0,886.0,138.0,1386.0,12.0,19.6,5.1,37.8,-8.8,750.0,70.0,1.475,..,Low
2021-01-01,Pla d'Urgell,0.0,0.0,0.0,0.0,,45.0,355.0,617.0,1708.0,560.0,25266.0,2076.0,14.0,21.2,7.9,39.2,-7.7,297.0,75.0,1.3,W,Moderate
2021-01-01,Pla de l'Estany,1.0,0.1,0.0,0.1,0 <10 ha,10011.0,4713.0,504.0,932.0,7491.0,1101.0,1413.0,15.0,21.4,10.3,40.0,-2.6,430.0,73.0,1.9,N,High
2021-01-01,Priorat,3.0,1.5,1.0,2.5,0 <10 ha,16469.0,21893.0,39.0,1951.0,6165.0,2249.0,1095.0,15.0,20.9,9.8,39.4,-5.4,557.0,78.0,2.4,E,Very high
2021-01-01,Ribera d'Ebre,10.0,4.4,3.2,7.6,0 <10 ha,26230.0,25541.0,4785.0,3668.0,12069.0,8265.0,2174.0,16.0,22.9,10.1,40.7,-7.4,426.0,69.0,2.0,SE,Very high
2021-01-01,Ripollès,2.0,0.0,0.1,0.1,0 <10 ha,59340.0,11460.0,20937.0,945.0,1313.0,2.0,1665.0,10.0,16.8,4.9,33.6,-11.0,1009.0,84.0,1.1,SW,Low
2021-01-01,Segarra,6.0,0.1,10.7,10.8,10 > 100 ha,10705.0,10530.0,1020.0,1332.0,45831.0,401.0,2453.0,13.0,19.3,8.4,41.2,-6.7,306.0,74.0,2.7,W,Moderate
2021-01-01,Segrià,26.0,11.2,40.7,51.9,10 > 100 ha,7575.0,16550.0,4277.0,8765.0,22897.0,70865.0,8737.0,14.0,20.6,7.9,37.7,-8.4,364.0,74.0,2.5,W,Moderate
2021-01-01,Selva,9.0,2.2,0.0,2.2,0 <10 ha,58503.0,16127.0,869.0,3374.0,7023.0,4362.0,9246.0,15.0,22.1,8.6,40.6,-4.2,517.0,75.0,1.3,SE,Very high
2021-01-01,Solsonès,12.0,3.1,0.5,3.5,0 <10 ha,58502.0,13991.0,4867.0,1744.0,19323.0,68.0,1629.0,13.0,20.6,6.6,41.7,-8.6,486.0,73.0,2.2,W,Very high
2021-01-01,Tarragonès,14.0,2.9,11.3,14.2,10 > 100 ha,5354.0,3919.0,1545.0,2446.0,6491.0,3310.0,8871.0,17.0,21.5,12.8,34.5,-2.1,423.0,72.0,2.3,N,High
2021-01-01,Terra Alta,7.0,49.6,21.4,71.0,10 > 100 ha,26991.0,16206.0,1036.0,2194.0,23021.0,3171.0,1685.0,14.0,20.0,9.4,39.6,-2.3,575.0,69.0,2.5,SW,Very high
2021-01-01,Urgell,12.0,1.3,3.4,4.6,0 <10 ha,3085.0,4623.0,1416.0,1972.0,28294.0,15921.0,2655.0,14.0,20.4,9.2,41.2,-7.2,333.0,69.0,2.7,W,Moderate
2021-01-01,Vallès Occidental,47.0,3.7,9.1,12.8,10 > 100 ha,18388.0,12891.0,469.0,2622.0,5376.0,135.0,18432.0,15.0,21.1,9.4,38.0,-4.6,418.0,73.0,2.0,W,Moderate
2021-01-01,Vallès Oriental,34.0,1.4,2.7,4.1,0 <10 ha,23740.0,21643.0,1714.0,3303.0,6328.0,2525.0,14243.0,15.0,21.8,9.2,37.9,-5.1,336.0,73.0,2.0,NW,Moderate
